date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2025-09-03,113,0.0323831717885317,0.01563686048276902,-0.023963868420305453,"VRNT,TGTX,BEAM,TSHA,PLAB","0.7500,0.6500,0.5500,0.5500,0.5500"
2025-09-04,113,-0.006671986289995913,0.0011764705882353343,0.04537880290946107,"AEIS,CMPX,BEAM,VRNT,CEVA","0.7000,0.6500,0.6000,0.6000,0.6000"
2025-09-05,113,-0.0008274409290749949,0.0035451322607034097,-0.10604478727322571,"VRNT,CMPX,RKLB,PEGA,VECO","0.7500,0.6500,0.6000,0.5500,0.5500"
2025-09-08,113,-0.022186779908476423,-0.0068111455108358365,0.04613203468163992,"AEHR,PRME,CEVA,TSHA,RGTI","0.6500,0.6000,0.5500,0.5000,0.5000"
2025-09-09,113,0.006891174939943712,0.023799919322307295,0.04588028541058591,"CORZ,TSHA,AEHR,TEM,NTLA","0.6500,0.6500,0.6500,0.6500,0.6000"
2025-09-10,113,-0.018093165399396885,-0.005740748644841864,0.0234825212886201,"IMVT,MPWR,VRNT,VECO,POET","0.6000,0.5500,0.5500,0.5500,0.5500"
2025-09-11,113,0.01765801911585072,0.005606219165794624,0.10024347422244499,"TGTX,RKLB,AEHR,KLIC,BTDR","0.7500,0.7500,0.6500,0.6000,0.5500"
2025-09-12,113,0.008634627243150306,0.0075590551181101695,0.19687777624339484,"QUBT,QBTS,IMVT,TGTX,ARQQ","0.7500,0.6500,0.6000,0.6000,0.5500"
2025-09-15,113,-0.01784884321332709,-0.001315789473684159,0.05194696595601478,"APPS,CRSP,FORM,PATH,PTGX","0.9000,0.6500,0.6500,0.6500,0.6500"
2025-09-16,113,0.04041230404448297,0.04150197628458496,0.1605040379545181,"TGTX,COGT,EDIT,PTGX,RKLB","0.7500,0.7500,0.6500,0.6500,0.6000"
2025-09-17,113,-0.01879503828970958,-0.007761194029850649,0.13742991453926837,"SLAB,RKLB,TSHA,PTGX,CAMT","0.7500,0.7500,0.7000,0.6500,0.6000"
2025-09-18,113,0.07669621496807756,0.02086049543676638,0.008225550808428399,"COGT,ATOM,TSHA,ICHR,SOUN","0.7500,0.7500,0.7000,0.6500,0.6500"
2025-09-19,113,0.014743828431959838,-0.0043713192884463625,-0.16573587401137418,"RKLB,ATOM,NVTS,PLXS,ACHR","0.6000,0.6000,0.6000,0.5500,0.5500"
2025-09-22,113,0.00984324496283977,-0.00738370662072374,0.1283047673445529,"COGT,PLXS,IMVT,NVTS,RKLB","0.7500,0.7000,0.6000,0.6000,0.6000"
2025-09-23,113,-0.02245568792897978,-0.021023125437981682,0.15870245480008713,"JOBY,NVTS,ALKS,COGT,TSHA","0.7500,0.6000,0.6000,0.6000,0.6000"
2025-09-24,113,0.02354467254913353,0.0037336652146857663,0.005770911140706845,"NVTS,CMPX,ICHR,IMVT,SWKS","0.7000,0.6500,0.6000,0.6000,0.5500"
2025-09-25,113,0.008091374841553103,0.004484933426769588,0.11066007241734718,"ASTS,CRSP,SMTC,JOBY,NVTS","0.7000,0.6000,0.5500,0.5500,0.5500"
2025-09-26,113,-0.007800776348303061,0.007909704941343687,0.28496701513760914,"ICHR,NVTS,CMPX,ASTS,DNLI","0.7500,0.7000,0.6500,0.6500,0.6000"
