trial,alpha_ann,alpha_t,r_squared,sharpe
322,0.33691421312767805,1.4293714750264226,0.022863846340138605,0.5848093362326543
323,0.2505924957482392,1.0330102063976878,0.05300560860973069,0.4474378274623586
324,0.3783631970187285,1.324244909249223,0.0412906257849176,0.6004264918818288
325,0.38550758529321105,1.5358295508680107,0.04668556172619953,0.6215928573278954
326,0.39606764171838393,1.580955859041805,0.05959408718996362,0.6311858934526682
327,0.35487233603199814,1.3864139921489664,0.03463222370437724,0.5854653318769371
328,0.3864298707337642,1.371450660401576,0.03805181166186822,0.6056614598544899
329,0.331243153296789,1.3753089863455306,0.039558388108196896,0.5687375893401936
330,0.3151825094283219,1.203129615105974,0.03184532270352014,0.512329686406305
331,0.3375324830737001,1.2579583583056235,0.04055982423955584,0.553324606152554
332,0.3849694951667215,1.5562335066433663,0.04773637111269324,0.649946270727488
333,0.33639779271723064,1.3126086200935005,0.04563846118123538,0.5645354295574668
334,0.37725345929075205,1.4236906838137098,0.038129465392086614,0.6115118445154935
335,0.32056211751226993,1.288210483996094,0.037549841518799254,0.508789421115473
336,0.3851696814121606,1.4476619481189734,0.0317487635406144,0.6387936000349584
337,0.4131901558199753,1.6759943598648874,0.04060545510999203,0.7191664005690859
338,0.3716898764736097,1.3990330796144823,0.028943886082238413,0.5890604850902126
339,0.48442574332968263,1.7388781624731726,0.05201433990124904,0.7227158684044341
340,0.23200592770011158,0.9252679032477917,0.04337853479311682,0.4219105503924247
341,0.33935161054818447,1.344443666667855,0.03575778568665233,0.5876914422704274
342,0.458419849616129,1.7151481855318034,0.058000619787901386,0.7048035992979759
343,0.40878347008114185,1.6898301776966278,0.028221129196602135,0.6607462098120974
344,0.21183352579888987,0.9061704460843947,0.02619118765617634,0.3675700243451452
345,0.44542623849491164,1.612038113107887,0.034944636067613555,0.70576394994389
346,0.2635535578191898,1.090546622139033,0.042863382481953094,0.43388533508683846
347,0.3627407872138672,1.3556259988087525,0.028697418902523975,0.5970119733403052
348,0.45844423243020765,1.7941483210910367,0.05570564638816411,0.7307588789965761
349,0.38667393334767297,1.5027485004367336,0.04586190890641739,0.631512008303314
350,0.33001136907382383,1.329577122021703,0.03247102624045928,0.537912439204165
351,0.4337601392447226,1.792468847236932,0.055151075951436535,0.7007653813335096
352,0.3294407225578392,1.2894276590520093,0.02514158283082335,0.572015830860057
353,0.3491471528969099,1.3259408374509445,0.026423004531274552,0.592577440079965
354,0.4643831273821281,1.844927412995391,0.03800534736813477,0.7138595032277549
355,0.5043446910475468,1.891828017267142,0.040627472190600256,0.7835512568995758
356,0.48492593210114365,1.7651092229490677,0.03545426831676124,0.755076148760124
357,0.42310725568401236,1.5694080522153724,0.023041425821184736,0.6831443725082044
358,0.4942445123428236,1.9209482551164336,0.03658755053130114,0.8131790460703439
359,0.4793666819521565,1.6737534061942192,0.025381725790531218,0.7549833224808757
360,0.33357342318574684,1.2415068330476289,0.05515572641857469,0.5464645127251947
361,0.339052062647356,1.3464896041448042,0.04664980055271628,0.5775768965304439
362,0.27585468684381276,1.1171416729028596,0.021705807825393775,0.4432086253119892
363,0.42853527440116973,1.5789609150883535,0.03413244091184253,0.6676960581054614
364,0.47729009103238373,1.7574503415358491,0.026916640207068188,0.7698120243683729
365,0.3512132661150538,1.4050240553756725,0.03976998393578013,0.6036331933426158
366,0.46594481815198135,1.6868466911587299,0.051342197701217396,0.7417825390339872
367,0.4305875382869343,1.6550939371337525,0.041502161078854294,0.7064221567723356
368,0.3953672860064922,1.5016994987013326,0.02198657862475073,0.6472015200906505
